TIENDA_ID,MES_ID,VENTA_TOTAL
406,202404,1031809.79
588,202304,1031809.95
404,202407,1031822.53
755,202311,1031822.76
161,202301,1031858.82
48,202312,1032043.7
227,202303,1032150.09
745,202304,1032217.95
513,202401,1032239.38
342,202311,1032379.89
549,202312,1032447.53
624,202304,1032476.41
241,202312,1032786.43
217,202302,1032840.02
598,202310,1032937.53
379,202405,1032954.86
549,202304,1033014.15
727,202404,1033066.63
568,202404,1033105.55
238,202308,1033278.45
485,202406,1033341.4
294,202404,1033349.88
475,202303,1033352.45
526,202405,1033424.69
503,202402,1033429.36
78,202308,1033452.9
593,202406,1033521.21
321,202407,1033545.54
589,202310,1033742.82
329,202308,1033760.09
399,202306,1033770.99
59,202406,1033813.14
527,202404,1033900.05
595,202301,1034011.07
734,202312,1034061.59
114,202401,1034209.79
423,202402,1034251.35
299,202306,1034318.56
282,202301,1034557.95
579,202309,1034650.64
201,202309,1034694.47
42,202309,1034696.93
115,202402,1034706.94
235,202308,1034764.0
562,202307,1034869.72
441,202305,1034892.65
512,202301,1034902.94
449,202402,1035145.87
438,202411,1035309.91
703,202311,1035314.64
748,202406,1035463.13
588,202311,1035486.01
546,202307,1035586.52
501,202403,1035791.96
785,202411,1035871.22
449,202311,1035921.78
68,202304,1035976.3
454,202307,1036012.34
253,202301,1036104.92
714,202407,1036119.81
151,202405,1036400.78
245,202306,1036419.83
153,202407,1036496.24
118,202306,1036573.32
722,202302,1036595.03
599,202411,1036641.68
523,202310,1036641.98
611,202304,1036722.51
821,202405,1036881.04
254,202406,1036988.6
202,202403,1036995.52
427,202303,1037118.95
735,202301,1037147.82
506,202303,1037194.22
428,202311,1037275.66
229,202403,1037418.92
563,202411,1037489.78
238,202312,1037583.56
108,202403,1037613.93
424,202309,1037632.26
456,202312,1037724.68
21,202311,1037963.12
691,202309,1038028.18
197,202403,1038073.92
94,202311,1038180.38
719,202402,1038184.16
282,202402,1038209.18
505,202406,1038224.18
703,202304,1038246.86
457,202312,1038306.74
253,202406,1038438.71
406,202406,1038477.65
401,202402,1038575.94
213,202411,1038657.77
34,202310,1038763.03
264,202308,1038875.28
546,202407,1038935.35
145,202403,1038963.93
481,202301,1038989.8
377,202406,1039019.41
664,202405,1039146.66
706,202407,1039174.01
634,202311,1039249.7
21,202301,1039350.08
36,202311,1039421.56
599,202306,1039631.03
745,202305,1039646.27
555,202402,1039652.88
671,202402,1039697.7
527,202407,1039768.99
407,202411,1039959.41
748,202309,1040004.07
456,202303,1040087.85
503,202309,1040234.79
643,202308,1040280.74
672,202304,1040281.91
35,202403,1040310.58
476,202406,1040326.01
561,202307,1040367.41
103,202307,1040530.51
294,202401,1040549.14
758,202309,1040577.17
702,202403,1040581.87
152,202404,1040592.82
82,202302,1040604.6
538,202310,1040621.77
439,202403,1040641.95
752,202303,1040724.96
747,202307,1040812.15
354,202402,1040865.9
59,202404,1040886.27
81,202411,1040956.85
395,202311,1041000.72
478,202301,1041219.72
385,202301,1041533.9
786,202405,1041570.39
427,202401,1041753.56
138,202406,1042064.38
722,202311,1042110.54
415,202305,1042389.26
692,202401,1042445.93
338,202303,1042471.36
185,202402,1042473.34
645,202406,1042616.56
492,202405,1042627.33
726,202406,1042801.06
407,202407,1042802.83
116,202307,1042846.72
124,202312,1042851.7
97,202308,1042915.78
553,202402,1042933.33
536,202407,1042979.19
103,202401,1042991.19
247,202403,1043007.99
158,202401,1043036.02
477,202302,1043106.89
485,202407,1043112.47
568,202308,1043131.73
361,202405,1043194.81
751,202302,1043242.64
618,202307,1043266.47
502,202308,1043421.18
789,202406,1043482.18
303,202401,1043620.16
23,202309,1043843.63
321,202305,1043854.07
201,202407,1043913.66
402,202303,1043918.78
605,202309,1043961.52
108,202406,1044040.12
645,202309,1044068.83
795,202405,1044177.63
551,202311,1044332.67
422,202304,1044503.86
83,202306,1044564.16
206,202301,1044596.49
244,202301,1044702.89
81,202312,1044744.0
143,202411,1044814.61
66,202304,1044836.56
475,202301,1044876.1
401,202307,1044950.35
138,202404,1045005.19
205,202312,1045012.86
103,202402,1045044.39
473,202302,1045074.47
757,202310,1045085.84
103,202306,1045107.06
206,202312,1045485.31
689,202310,1045540.64
686,202301,1045607.43
551,202402,1045640.05
302,202301,1045723.68
387,202301,1045839.98
776,202306,1045933.39
114,202402,1045988.84
137,202401,1046223.77
124,202310,1046315.23
242,202406,1046357.53
82,202301,1046396.57
423,202407,1046435.58
404,202311,1046459.14
69,202308,1046515.93
426,202405,1046546.26
267,202406,1046590.53
838,202407,1046608.36
98,202302,1046733.82
103,202404,1046747.12
482,202401,1046748.57
469,202306,1046753.74
491,202411,1046994.09
168,202303,1047132.54
114,202310,1047147.54
264,202307,1047243.93
351,202308,1047252.33
594,202403,1047262.05
497,202303,1047289.44
91,202402,1047539.28
47,202307,1047615.82
22,202308,1047622.95
163,202307,1047647.48
548,202311,1047695.52
528,202309,1047759.15
527,202406,1047767.85
97,202309,1047773.02
173,202402,1047782.36
227,202304,1047792.03
399,202307,1047796.9
46,202405,1047855.28
54,202301,1047930.27
197,202305,1047941.35
133,202407,1047967.42
124,202305,1047979.51
128,202309,1048033.13
97,202405,1048079.69
103,202308,1048227.81
643,202305,1048466.75
185,202310,1048527.98
371,202310,1048560.98
293,202310,1048776.25
116,202302,1048907.36
501,202307,1048953.97
723,202407,1048976.65
488,202405,1048995.43
89,202405,1049415.44
779,202411,1049530.48
751,202301,1049549.26
752,202403,1049652.65
561,202405,1049727.14
94,202303,1049733.8
344,202305,1049753.99
122,202401,1049849.26
575,202303,1049849.65
609,202403,1050016.35
577,202405,1050056.67
73,202307,1050426.48
332,202407,1050471.45
387,202303,1050472.58
716,202304,1050533.84
668,202312,1050656.44
588,202401,1050700.2
678,202306,1050702.9
263,202406,1051031.49
241,202407,1051058.67
779,202407,1051156.28
766,202404,1051201.38
598,202311,1051327.72
647,202311,1051349.79
197,202404,1051474.7
311,202402,1051510.35
459,202301,1051658.17
456,202403,1051765.41
497,202402,1051939.68
91,202411,1051949.1
481,202302,1051984.04
685,202307,1052004.72
674,202304,1052053.05
704,202404,1052094.97
702,202406,1052221.55
707,202307,1052226.6
211,202407,1052269.42
714,202309,1052287.97
145,202407,1052296.65
728,202404,1052312.68
625,202401,1052320.26
97,202307,1052551.87
578,202403,1052590.2
556,202401,1052596.64
772,202401,1052699.46
728,202306,1052727.55
755,202308,1052745.97
208,202402,1052778.36
682,202306,1052899.69
556,202303,1052947.72
671,202401,1052996.03
34,202305,1053099.68
445,202305,1053130.9
477,202404,1053204.12
424,202405,1053214.68
635,202303,1053433.4
133,202309,1053488.75
697,202306,1053515.62
626,202405,1053524.14
318,202306,1053555.61
216,202312,1053571.75
219,202412,1053582.6
575,202411,1053640.88
152,202311,1053684.13
772,202411,1053685.29
369,202311,1053760.73
201,202406,1053778.14
185,202311,1053790.6
203,202306,1053807.57
503,202411,1053891.6
512,202302,1053914.25
185,202303,1053936.44
479,202407,1053969.94
492,202403,1054344.14
483,202301,1054396.61
66,202310,1054397.65
594,202404,1054436.85
79,202302,1054437.42
406,202308,1054485.45
556,202305,1054715.99
704,202401,1054721.13
383,202304,1054723.86
165,202401,1054762.67
148,202302,1054852.34
69,202401,1054915.81
284,202412,1054997.15
449,202303,1055032.26
371,202302,1055136.26
128,202307,1055322.46
197,202406,1055342.99
121,202405,1055414.56
599,202307,1055505.71
375,202301,1055518.51
326,202302,1055585.78
542,202307,1055606.48
609,202401,1055607.3
475,202406,1056018.92
229,202308,1056033.2
423,202310,1056043.01
503,202407,1056058.1
241,202406,1056150.09
564,202304,1056279.26
513,202305,1056320.6
583,202308,1056374.81
769,202312,1056411.41
771,202401,1056585.14
254,202307,1056587.89
384,202311,1056592.14
294,202304,1056720.73
79,202301,1057076.79
158,202310,1057285.28
95,202302,1057290.58
379,202308,1057384.62
324,202301,1057450.54
624,202402,1057519.33
193,202306,1057533.27
634,202310,1057558.75
395,202302,1057575.84
245,202308,1057763.04
402,202304,1057769.85
422,202411,1057782.01
252,202404,1057990.85
205,202406,1058036.58
594,202312,1058062.04
551,202302,1058081.14
204,202412,1058170.68
369,202402,1058336.39
275,202302,1058391.22
54,202312,1058395.66
671,202312,1058474.48
68,202310,1058549.18
475,202405,1058807.99
342,202302,1058809.72
293,202401,1058865.98
287,202412,1058931.68
294,202305,1058954.15
366,202309,1058965.12
373,202404,1059102.82
772,202308,1059112.84
662,202301,1059126.09
501,202305,1059141.33
357,202303,1059277.46
293,202312,1059381.44
115,202401,1059394.02
365,202302,1059422.05
242,202407,1059472.64
468,202403,1059675.18
351,202309,1059680.37
83,202411,1059739.23
721,202311,1059780.08
423,202401,1059800.27
503,202302,1059833.29
401,202303,1059839.79
391,202411,1059957.96
231,202402,1060048.96
307,202311,1060081.55
139,202401,1060180.3
307,202301,1060257.15
277,202307,1060259.36
28,202308,1060314.13
173,202411,1060408.4
393,202305,1060538.26
171,202407,1060542.7
413,202305,1060595.55
66,202303,1060627.41
391,202405,1060741.38
609,202305,1060759.46
527,202401,1060814.12
736,202310,1060826.92
126,202303,1060836.04
524,202304,1060839.82
438,202404,1060965.14
214,202301,1060996.42
368,202312,1061001.43
728,202310,1061032.73
99,202303,1061069.53
687,202302,1061081.09
344,202309,1061386.61
133,202310,1061442.65
185,202401,1061465.29
497,202401,1061475.62
273,202402,1061518.35
409,202405,1061553.57
457,202309,1061566.94
303,202312,1061602.56
183,202301,1061613.06
263,202307,1061629.35
248,202306,1061774.42
751,202411,1061792.85
439,202301,1061799.59
542,202401,1061830.96
752,202401,1062011.49
156,202301,1062019.46
283,202404,1062101.24
407,202307,1062133.81
335,202406,1062143.02
343,202301,1062213.9
439,202402,1062397.19
706,202405,1062495.26
183,202302,1062534.78
731,202405,1062647.31
185,202312,1062746.19
432,202304,1062811.86
108,202407,1063046.58
154,202405,1063048.22
205,202306,1063195.76
115,202312,1063196.29
102,202311,1063326.93
518,202303,1063333.23
617,202411,1063443.09
103,202407,1063443.94
629,202412,1063767.79
584,202301,1063787.24
599,202308,1063932.93
515,202306,1064020.31
678,202411,1064157.39
617,202304,1064382.22
777,202304,1064395.57
415,202312,1064406.74
229,202307,1064498.02
81,202304,1064565.18
402,202310,1064574.29
593,202405,1064628.18
48,202402,1064666.15
137,202308,1064745.01
166,202311,1064774.2
153,202308,1064813.03
118,202309,1064973.36
213,202305,1065073.38
206,202311,1065224.87
456,202404,1065278.36
667,202312,1065332.51
278,202305,1065415.58
787,202405,1065459.96
377,202407,1065469.14
419,202304,1065502.13
375,202302,1065548.61
114,202303,1065552.05
555,202310,1065635.73
459,202402,1065664.59
779,202312,1065732.92
777,202309,1065733.05
299,202308,1065754.89
681,202406,1065933.68
523,202304,1065944.05
406,202307,1066028.97
145,202404,1066076.13
201,202307,1066200.68
59,202312,1066201.92
193,202311,1066230.38
748,202308,1066257.63
559,202402,1066450.22
779,202309,1066450.52
556,202304,1066574.76
203,202307,1066638.84
667,202411,1066717.68
407,202306,1066824.34
456,202308,1066938.16
722,202301,1066952.99
245,202307,1067018.81
611,202311,1067077.19
171,202307,1067190.74
203,202309,1067265.42
491,202303,1067392.21
726,202407,1067410.31
25,202311,1067424.27
427,202403,1067545.12
423,202303,1067722.29
286,202404,1067724.14
776,202411,1067792.82
81,202310,1067935.49
718,202405,1067951.97
666,202305,1068194.96
368,202403,1068209.19
639,202404,1068332.71
413,202302,1068376.2
377,202306,1068579.53
347,202407,1068675.96
112,202401,1068746.88
189,202309,1068754.67
534,202302,1068765.63
625,202406,1068901.03
689,202401,1068998.92
491,202402,1069041.94
478,202310,1069121.54
473,202402,1069331.33
126,202404,1069456.9
228,202401,1069564.28
298,202306,1069616.88
471,202411,1069640.63
531,202405,1069906.63
241,202305,1069998.24
303,202310,1070030.83
77,202402,1070140.1
314,202302,1070305.34
676,202303,1070393.01
668,202308,1070479.83
78,202307,1070486.1
122,202402,1070568.1
98,202311,1070669.25
475,202306,1070719.81
703,202401,1070803.0
77,202401,1070862.8
497,202310,1070917.63
321,202308,1071024.17
496,202303,1071100.33
41,202407,1071117.34
587,202405,1071369.15
354,202311,1071469.38
556,202310,1071507.16
625,202312,1071530.55
361,202308,1071584.13
115,202411,1071764.33
685,202404,1071772.82
279,202411,1071826.62
238,202403,1071923.23
407,202406,1071996.27
283,202406,1072176.08
133,202402,1072203.0
651,202411,1072218.13
496,202402,1072294.03
438,202403,1072506.93
395,202301,1072567.62
453,202306,1072609.82
354,202301,1072678.06
388,202309,1072757.85
778,202403,1072976.97
394,202311,1072995.12
118,202308,1073075.41
189,202307,1073174.72
799,202311,1073485.35
668,202405,1073534.33
427,202407,1073591.53
202,202406,1073733.47
139,202402,1073753.41
352,202303,1073764.15
704,202403,1073834.24
143,202308,1073937.65
77,202411,1073945.72
477,202301,1074079.9
459,202302,1074194.24
582,202303,1074329.39
774,202304,1074356.9
401,202310,1074383.08
344,202301,1074403.8
241,202411,1074421.22
542,202312,1074467.03
503,202304,1074508.35
674,202403,1074517.01
727,202411,1074524.08
686,202311,1074531.81
202,202307,1074566.17
362,202312,1074692.09
54,202404,1074863.28
783,202406,1074868.08
682,202308,1074914.72
439,202411,1074952.41
555,202304,1074982.14
95,202310,1075018.12
173,202311,1075126.22
208,202311,1075151.13
502,202306,1075153.51
432,202310,1075249.14
635,202305,1075276.81
513,202310,1075338.8
152,202407,1075443.33
384,202302,1075448.26
46,202309,1075574.62
611,202402,1075684.86
354,202411,1075743.53
556,202411,1075770.99
745,202306,1075782.72
178,202307,1075827.9
597,202303,1075834.2
501,202404,1075861.21
277,202405,1076051.88
651,202303,1076266.29
91,202304,1076277.66
439,202311,1076286.57
441,202406,1076321.2
583,202407,1076446.73
513,202402,1076771.43
635,202403,1076809.97
769,202403,1076880.67
625,202305,1076903.71
388,202405,1076947.64
685,202406,1076996.25
441,202304,1077077.13
231,202411,1077145.43
34,202411,1077249.74
473,202301,1077306.19
589,202304,1077584.5
103,202309,1077757.8
171,202302,1077820.59
667,202403,1077885.91
239,202302,1078074.03
682,202407,1078114.96
95,202301,1078121.68
672,202402,1078321.35
267,202306,1078344.54
274,202307,1078346.72
549,202308,1078373.93
722,202402,1078466.65
278,202310,1078496.03
758,202405,1078496.69
69,202406,1078538.5
588,202303,1078673.55
427,202304,1078710.62
172,202302,1078765.96
735,202311,1078814.1
158,202312,1078904.74
477,202403,1079040.87
303,202403,1079076.57
456,202305,1079079.74
543,202311,1079121.09
551,202301,1079161.25
249,202302,1079252.74
505,202407,1079434.16
294,202406,1079552.45
77,202303,1079588.43
238,202401,1079673.79
444,202302,1079781.46
559,202401,1079809.81
101,202302,1079816.96
534,202301,1079886.11
764,202310,1080056.18
704,202405,1080210.0
94,202402,1080369.34
227,202411,1080470.95
625,202403,1080496.23
164,202403,1080504.9
841,202403,1080584.91
783,202407,1080823.45
148,202301,1080846.5
734,202402,1080872.56
485,202401,1081219.75
189,202411,1081247.5
691,202405,1081260.75
145,202406,1081300.3
331,202311,1081338.03
657,202310,1081348.09
493,202302,1081356.4
152,202312,1081381.59
752,202310,1081460.47
166,202305,1081623.52
702,202308,1081636.37
638,202406,1081792.34
514,202406,1081928.68
405,202405,1081940.62
735,202303,1081941.53
564,202303,1082203.25
686,202302,1082262.44
98,202310,1082297.51
165,202312,1082317.07
77,202310,1082401.0
548,202303,1082420.41
528,202405,1082426.16
194,202401,1082469.07
668,202309,1082666.2
741,202308,1082711.34
657,202311,1082772.34
494,202302,1082823.49
697,202407,1082924.92
745,202307,1082998.67
164,202306,1083007.94
603,202405,1083041.76
82,202311,1083056.37
671,202305,1083098.23
728,202403,1083105.11
609,202406,1083299.65
799,202312,1083330.54
203,202308,1083524.76
373,202401,1083560.58
205,202303,1083567.1
137,202403,1083636.87
774,202303,1083661.16
338,202404,1083679.74
427,202305,1083757.09
105,202311,1083793.47
799,202306,1083806.2
438,202310,1083857.95
394,202304,1084020.29
624,202411,1084107.77
678,202307,1084170.77
727,202307,1084193.72
671,202403,1084204.04
122,202303,1084237.5
497,202305,1084316.15
439,202303,1084452.91
707,202310,1084490.0
227,202305,1084557.04
36,202303,1084832.18
736,202401,1084953.62
647,202301,1084990.23
205,202311,1084991.09
796,202309,1085030.9
668,202305,1085264.29
687,202301,1085340.62
553,202311,1085386.52
513,202304,1085431.74
371,202303,1085823.06
139,202311,1085873.63
45,202405,1085887.46
217,202311,1085890.87
755,202403,1085971.73
368,202305,1086079.16
143,202406,1086081.42
101,202311,1086189.19
371,202311,1086306.77
401,202401,1086312.89
254,202306,1086364.6
252,202407,1086429.58
242,202405,1086490.73
122,202304,1086577.65
599,202406,1086634.38
575,202402,1086656.7
651,202304,1086760.13
161,202402,1086880.05
678,202309,1086957.96
171,202401,1087039.6
371,202312,1087154.63
741,202307,1087307.82
639,202305,1087525.34
69,202407,1087528.49
83,202401,1087610.63
483,202308,1087676.71
714,202406,1087751.76
624,202305,1087771.61
625,202304,1087813.7
143,202306,1087814.15
694,202311,1087836.89
515,202404,1087987.72
34,202308,1087994.07
324,202311,1088074.05
757,202404,1088094.04
237,202301,1088101.17
476,202309,1088102.17
124,202303,1088296.6
563,202402,1088304.72
164,202310,1088331.76
764,202411,1088487.79
147,202301,1088632.72
624,202308,1088703.01
561,202309,1088793.04
534,202311,1088838.58
755,202310,1088849.97
252,202306,1088889.98
426,202308,1088924.73
55,202301,1089084.08
192,202312,1089132.0
593,202407,1089203.69
575,202304,1089226.93
741,202401,1089289.3
192,202303,1089391.61
513,202411,1089427.12
446,202311,1089431.64
205,202404,1089435.17
206,202302,1089479.69
477,202406,1089499.05
127,202309,1089705.99
668,202407,1089909.78
227,202401,1090047.74
166,202404,1090081.05
497,202304,1090082.77
485,202312,1090146.4
115,202306,1090170.6
384,202301,1090176.45
634,202305,1090191.76
475,202401,1090203.43
251,202301,1090360.13
402,202405,1090414.54
633,202303,1090537.6
431,202405,1090555.7
583,202406,1090577.14
315,202304,1090609.82
468,202411,1090692.29
122,202305,1090746.27
21,202303,1090815.85
48,202411,1090870.9
562,202308,1090895.06
536,202309,1090914.13
383,202310,1091045.58
757,202403,1091117.92
173,202401,1091244.74
546,202401,1091319.58
315,202411,1091419.69
118,202405,1091486.73
674,202404,1091646.77
605,202404,1091796.14
515,202403,1091813.87
682,202307,1091986.25
551,202411,1092011.58
368,202411,1092147.01
359,202309,1092385.64
427,202312,1092389.08
326,202406,1092600.95
356,202302,1092606.2
575,202310,1092607.36
438,202406,1092735.61
122,202310,1093004.37
352,202310,1093038.2
563,202310,1093216.76
392,202303,1093220.39
193,202406,1093440.62
252,202310,1093564.46
736,202402,1093655.61
613,202403,1093707.04
703,202305,1093716.57
555,202401,1093720.28
267,202309,1093813.29
282,202310,1093892.55
161,202310,1093894.61
482,202311,1094038.84
322,202405,1094093.5
294,202306,1094101.71
229,202406,1094106.59
734,202310,1094203.05
231,202304,1094259.94
122,202411,1094346.19
497,202312,1094362.33
383,202312,1094433.44
375,202401,1094475.27
772,202309,1094483.09
391,202305,1094528.1
183,202310,1094560.0
152,202406,1094561.37
553,202312,1094626.99
102,202302,1094994.8
707,202308,1095013.83
771,202405,1095080.1
146,202307,1095084.15
599,202404,1095140.72
624,202310,1095172.94
273,202303,1095277.3
697,202406,1095429.05
734,202411,1095452.03
286,202411,1095563.28
392,202312,1095600.79
105,202302,1095605.83
178,202404,1095614.93
206,202401,1095693.34
126,202304,1095804.32
143,202307,1095942.0
344,202304,1096062.58
343,202402,1096156.06
418,202402,1096239.94
173,202302,1096347.13
752,202307,1096414.17
217,202301,1096694.47
48,202406,1096812.76
778,202411,1096813.78
772,202402,1096821.26
126,202307,1096866.62
449,202403,1096869.57
363,202306,1096960.99
83,202310,1096989.98
112,202305,1097023.68
298,202308,1097264.11
475,202403,1097350.15
754,202405,1097471.97
432,202305,1097505.76
692,202306,1097531.8
133,202312,1097644.88
375,202411,1097753.45
723,202406,1097778.6
158,202303,1097845.84
707,202407,1097851.29
48,202303,1097925.08
98,202301,1097998.74
371,202301,1098006.28
57,202406,1098035.94
48,202407,1098057.82
361,202312,1098062.91
379,202307,1098154.1
465,202405,1098229.09
697,202308,1098335.58
602,202302,1098359.52
133,202303,1098379.64
783,202405,1098427.82
773,202304,1098629.61
392,202311,1098828.54
352,202305,1098857.59
81,202305,1098863.24
28,202309,1098869.78
759,202407,1098923.94
335,202301,1099008.33
231,202303,1099014.85
503,202405,1099021.68
315,202303,1099021.82
542,202407,1099281.99
279,202312,1099287.97
635,202407,1099370.89
721,202302,1099387.79
299,202307,1099418.05
713,202302,1099440.03
728,202401,1099466.65
338,202411,1099572.51
564,202305,1099683.84
355,202302,1099687.42
483,202404,1099865.68
478,202303,1099899.0
487,202306,1100228.21
189,202405,1100248.69
502,202309,1100449.67
257,202303,1100495.69
538,202306,1100600.68
631,202405,1100653.2
426,202307,1100655.3
674,202308,1100657.93
239,202301,1100850.51
373,202403,1100863.94
331,202301,1100889.97
635,202312,1100961.99
354,202303,1100991.92
383,202303,1101052.48
152,202403,1101090.45
647,202402,1101132.62
216,202306,1101265.7
569,202309,1101292.26
342,202301,1101310.06
657,202301,1101354.75
779,202401,1101438.33
156,202310,1101569.43
542,202406,1101616.74
254,202309,1101636.38
465,202308,1101636.5
752,202411,1101707.43
362,202411,1101804.97
318,202404,1101830.86
315,202402,1101839.61
373,202406,1101949.68
143,202309,1102053.17
513,202307,1102054.46
166,202303,1102126.83
647,202411,1102254.61
456,202304,1102297.07
553,202407,1102363.77
589,202312,1102371.48
257,202411,1102554.07
48,202404,1102625.89
321,202307,1102709.91
91,202305,1102811.06
772,202302,1102847.38
257,202304,1102859.49
379,202306,1102885.45
542,202310,1103009.37
515,202304,1103141.0
112,202304,1103159.1
766,202308,1103216.74
66,202305,1103224.58
364,202406,1103225.23
384,202402,1103266.72
47,202405,1103293.56
244,202306,1103399.79
726,202310,1103534.95
704,202310,1103681.51
715,202405,1103694.49
513,202311,1103960.46
776,202403,1103976.18
185,202305,1104144.32
766,202306,1104156.47
427,202310,1104318.92
413,202301,1104363.83
449,202305,1104467.45
543,202310,1104476.89
769,202407,1104488.63
69,202306,1104520.95
613,202312,1104522.72
274,202305,1104612.48
449,202312,1104614.5
359,202401,1104789.77
393,202411,1104797.99
115,202311,1105202.69
228,202311,1105281.6
171,202312,1105349.92
414,202303,1105360.49
363,202403,1105493.54
523,202312,1105622.47
686,202411,1105665.28
789,202405,1105800.65
208,202303,1105848.82
299,202309,1105959.95
418,202311,1105964.75
549,202307,1105980.98
231,202401,1106119.1
707,202403,1106386.42
448,202402,1106392.79
764,202312,1106401.34
506,202304,1106423.24
439,202304,1106453.25
415,202306,1106465.22
431,202306,1106615.73
116,202303,1106628.93
762,202401,1106702.96
133,202304,1107092.8
725,202407,1107252.3
741,202406,1107496.33
799,202307,1107578.35
501,202306,1107698.36
429,202302,1107755.44
115,202404,1107759.65
101,202402,1107838.48
692,202403,1107945.8
553,202401,1108113.61
395,202402,1108153.23
427,202406,1108229.64
721,202301,1108254.76
21,202304,1108442.5
391,202312,1108494.78
122,202311,1108520.29
668,202403,1108523.93
588,202411,1108609.15
94,202401,1108701.72
342,202404,1108724.02
402,202312,1108754.09
568,202406,1108765.93
68,202305,1109187.58
22,202405,1109188.52
139,202303,1109301.77
183,202404,1109440.27
363,202312,1109496.43
597,202310,1109522.97
741,202407,1109551.42
183,202312,1109592.24
208,202312,1109771.53
126,202305,1109795.96
414,202311,1109912.12
274,202308,1109925.44
779,202406,1110050.71
215,202302,1110137.53
602,202301,1110339.5
438,202312,1110386.66
294,202407,1110489.73
738,202402,1110556.35
149,202304,1110801.36
247,202304,1110895.87
785,202312,1110979.78
597,202304,1111041.6
444,202301,1111139.79
752,202305,1111163.14
94,202305,1111164.51
448,202303,1111299.67
671,202310,1111325.25
597,202407,1111425.35
429,202301,1111506.67
354,202310,1111643.43
469,202308,1111649.26
205,202310,1111687.71
302,202303,1111710.97
538,202403,1111717.71
244,202304,1111829.55
776,202308,1111892.75
588,202404,1111899.69
473,202311,1111984.84
326,202301,1112032.05
548,202312,1112038.25
666,202309,1112095.61
492,202407,1112135.35
445,202301,1112147.55
383,202308,1112180.48
197,202308,1112223.8
363,202308,1112545.53
344,202303,1112611.19
251,202411,1112648.6
392,202402,1112680.53
404,202303,1112691.83
728,202312,1112738.94
278,202411,1112778.33
651,202402,1112788.91
296,202302,1112843.66
66,202407,1112876.36
406,202309,1113011.76
418,202303,1113052.52
137,202404,1113165.28
716,202402,1113227.33
277,202407,1113251.95
689,202403,1113293.45
773,202311,1113398.27
485,202411,1113486.22
202,202306,1113538.37
394,202305,1113551.96
303,202303,1113758.15
518,202402,1113887.57
483,202411,1113930.7
457,202405,1113948.05
395,202404,1114083.15
597,202406,1114102.08
317,202303,1114152.96
68,202312,1114189.45
625,202404,1114460.5
672,202311,1114465.13
192,202310,1114503.4
575,202305,1114522.68
415,202403,1114592.3
777,202312,1114613.68
799,202310,1114622.93
689,202411,1114684.54
588,202312,1114901.0
356,202404,1114928.3
352,202401,1114941.29
95,202401,1114951.01
161,202304,1114956.8
394,202312,1114960.13
441,202307,1115022.67
51,202311,1115027.2
153,202309,1115089.43
523,202407,1115184.17
773,202411,1115244.38
216,202308,1115328.89
704,202306,1115329.21
226,202301,1115597.86
153,202306,1115721.8
404,202304,1115821.31
359,202404,1115849.18
469,202307,1115866.02
694,202402,1116033.83
379,202309,1116117.8
227,202310,1116156.8
555,202305,1116180.14
502,202403,1116232.7
441,202306,1116291.0
247,202404,1116453.89
723,202405,1116755.31
139,202403,1117000.92
34,202404,1117135.19
229,202407,1117158.14
727,202308,1117165.94
352,202301,1117270.77
487,202307,1117300.48
307,202402,1117375.08
375,202312,1117520.66
315,202310,1117524.58
387,202402,1117620.76
523,202305,1117666.01
726,202308,1117688.61
613,202308,1117827.03
738,202306,1117880.42
331,202411,1117979.07
548,202305,1118041.87
402,202305,1118090.78
384,202310,1118196.71
708,202302,1118340.37
415,202308,1118355.04
565,202407,1118452.96
785,202303,1118513.96
575,202401,1118663.77
244,202303,1118833.67
192,202403,1118993.05
53,202302,1119021.95
622,202309,1119039.16
185,202403,1119058.18
217,202304,1119068.44
741,202403,1119179.54
555,202411,1119225.95
279,202308,1119267.67
357,202304,1119301.99
448,202401,1119451.34
249,202301,1119727.21
361,202309,1119768.31
468,202406,1119772.89
757,202306,1119799.45
647,202303,1119848.07
755,202312,1119869.11
588,202403,1119882.13
98,202402,1119933.52
331,202402,1119941.31
399,202309,1119957.21
377,202307,1120051.27
131,202405,1120093.14
315,202401,1120148.69
78,202405,1120182.68
83,202404,1120187.74
257,202401,1120251.72
342,202411,1120273.14
584,202302,1120330.28
671,202404,1120487.69
359,202407,1120662.06
228,202402,1120670.96
741,202404,1120736.87
468,202310,1120761.65
439,202404,1120829.38
762,202403,1120957.43
169,202303,1121015.53
438,202407,1121056.76
28,202405,1121121.85
438,202401,1121135.53
354,202312,1121156.81
417,202309,1121223.4
605,202406,1121257.46
439,202310,1121280.24
707,202311,1121361.52
502,202407,1121437.61
799,202308,1121559.16
772,202311,1121586.39
369,202303,1121589.42
643,202309,1121654.79
178,202411,1121772.06
171,202304,1121838.11
401,202308,1121886.28
69,202307,1122060.98
324,202402,1122188.23
147,202401,1122203.41
44,202405,1122277.57
477,202407,1122492.3
624,202307,1122735.5
553,202403,1122822.75
553,202310,1122867.83
152,202310,1122950.13
689,202308,1122966.91
778,202306,1123039.34
343,202311,1123054.56
612,202303,1123112.03
303,202411,1123121.26
102,202301,1123162.6
582,202304,1123194.89
201,202405,1123249.89
553,202404,1123287.43
115,202403,1123308.33
193,202405,1123384.68
278,202304,1123466.36
375,202310,1123576.63
776,202404,1123608.58
94,202310,1123680.21
617,202305,1123722.66
762,202308,1123770.8
158,202411,1123814.23
