TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET,AVG_VENTA_TOTAL,num_locales_cercanos,reportes_cercanos,num_escuelas,Meta_venta,PERFORMANCE_CATEGORY,PERFORMANCE_LABEL
688,4,C,Base,114.99,13.0,7.6,25.66385,-100.16292,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,537369.302,0,0,0,480000,0,Below_Expectations
689,4,C,Hogar,124.11,13.0,10.6,25.6576,-100.19825,Hogar Reunión,UT_DENSIDAD,TRAIN,1076728.3615,0,0,0,490000,2,Excellent
45,4,CD,Hogar,95.22,14.0,7.0,25.60885,-100.15186,Hogar Reunión,UT_DENSIDAD,TRAIN,750508.4647368421,0,0,0,490000,1,Meeting_Expectations
842,4,C,Hogar,86.38,12.0,7.8,25.66859,-100.20566,Hogar Reunión,UT_DENSIDAD,TRAIN,476695.961,0,0,0,490000,0,Below_Expectations
249,4,D,Base,110.0,10.0,8.6,25.64624,-100.09664,Parada Técnica,UT_GAS_URBANA,TRAIN,1320854.5495,0,0,0,480000,3,Outstanding
101,4,C,Hogar,116.556,13.0,8.2,25.6252,-100.11314,Hogar Reunión,UT_DENSIDAD,TRAIN,1241519.6422222222,0,0,0,490000,3,Outstanding
794,4,C,Hogar,108.38,14.0,7.8,25.62578,-100.10845,Hogar Reunión,UT_DENSIDAD,TRAIN,600700.8304999999,0,0,0,490000,0,Below_Expectations
104,4,C,Hogar,116.556,13.0,8.2,25.66592,-100.09583,Hogar Reunión,UT_DENSIDAD,TRAIN,463176.22,0,0,0,490000,0,Below_Expectations
109,4,B,Hogar,116.556,13.0,8.2,25.6497,-100.07945,Hogar Reunión,UT_DENSIDAD,TRAIN,670813.3520000001,0,0,0,490000,0,Below_Expectations
238,4,C,Hogar,125.16,12.0,14.0,25.67126,-100.15907,Hogar Reunión,UT_DENSIDAD,TRAIN,936596.4033333332,0,0,0,490000,1,Meeting_Expectations
112,4,B,Base,116.556,13.0,8.2,25.63771,-100.14633,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1114785.4285,0,0,0,480000,2,Excellent
233,4,C,Base,102.97,13.0,10.0,25.6675,-100.17705,Oficinistas,UT_GAS_URBANA,TRAIN,487778.8321052632,0,0,0,480000,0,Below_Expectations
812,4,C,Hogar,106.61,14.0,8.8,25.63369,-100.08873,Hogar Reunión,UT_DENSIDAD,TRAIN,566808.014375,0,1,0,490000,0,Below_Expectations
225,4,D,Base,118.72,10.0,8.6,25.65933,-100.1462,Hogar Reunión,UT_GAS_URBANA,TRAIN,767527.6705555556,0,0,0,480000,1,Meeting_Expectations
825,4,C,Hogar,116.88,13.0,9.4,25.621,-100.1357,Hogar Reunión,UT_DENSIDAD,TRAIN,473614.066,0,0,0,490000,0,Below_Expectations
829,4,C,Hogar,115.45,14.0,9.0,25.6583,-100.0982,,UT_DENSIDAD,TRAIN,471755.538,0,0,0,490000,0,Below_Expectations
788,4,C,Hogar,102.92,14.0,8.0,25.62279,-100.14207,Hogar Reunión,UT_DENSIDAD,TRAIN,572889.5704761905,0,0,0,490000,0,Below_Expectations
845,4,C,Hogar,106.03,14.0,7.8,25.6792,-100.179,Hogar Reunión,UT_DENSIDAD,TRAIN,577679.568,0,0,0,490000,0,Below_Expectations
128,4,BC,Base,95.54,10.0,6.0,25.65119,-100.19772,Hogar Reunión,UT_DENSIDAD,TRAIN,870850.3695,0,0,0,480000,1,Meeting_Expectations
216,4,C,Hogar,130.4,12.0,8.8,25.62346,-100.17471,Hogar Reunión,UT_DENSIDAD,TRAIN,1126901.381,0,0,0,490000,2,Excellent
724,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.63517,-100.18604,Hogar Reunión,UT_DENSIDAD,TRAIN,717917.4524999999,0,1,0,490000,0,Below_Expectations
861,4,C,Base,108.24119327731093,12.171469740634006,8.209523809523809,25.69839,-100.11424,Hogar Reunión,UT_DENSIDAD,TRAIN,194589.895,0,0,0,480000,0,Below_Expectations
862,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.64401,-100.14872,Hogar Reunión,UT_DENSIDAD,TRAIN,427229.97,0,0,0,490000,0,Below_Expectations
868,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.64498,-100.10663,Barrio Competido,UT_DENSIDAD,TRAIN,298774.668,0,0,0,490000,0,Below_Expectations
198,4,BC,Base,118.0,10.0,8.0,25.64738,-100.09982,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,821826.3327777778,0,0,0,480000,1,Meeting_Expectations
163,4,C,Base,114.24,12.0,11.0,25.64966,-100.18897,Hogar Reunión,UT_GAS_URBANA,TRAIN,776564.8150000001,0,0,0,480000,1,Meeting_Expectations
759,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.61631,-100.13266,Hogar Reunión,UT_DENSIDAD,TRAIN,859536.2668421053,0,0,0,490000,1,Meeting_Expectations
63,4,D,Hogar,108.53,12.0,5.0,25.66645,-100.10365,Hogar Reunión,UT_DENSIDAD,TRAIN,1419062.892,0,0,0,490000,3,Outstanding
263,4,C,Hogar,144.12,13.0,12.0,25.67809,-100.16256,Hogar Reunión,UT_DENSIDAD,TRAIN,969596.017,0,0,0,490000,1,Meeting_Expectations
67,4,C,Receso,97.71,12.0,6.0,25.67955,-100.11205,Parada Técnica,UT_CARRETERA_GAS,TRAIN,725919.0305,0,0,0,516000,0,Below_Expectations
741,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.6503,-100.09787,Hogar Reunión,UT_DENSIDAD,TRAIN,1027754.852,0,0,0,490000,2,Excellent
68,4,D,Hogar,102.87,13.0,7.0,25.64911,-100.1431,Hogar Reunión,UT_GAS_URBANA,TRAIN,1127433.53,0,0,0,490000,2,Excellent
751,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.68108,-100.07976,Hogar Reunión,UT_DENSIDAD,TRAIN,1295798.975,0,0,0,490000,3,Outstanding
69,4,C,Hogar,101.82,12.0,7.0,25.61119,-100.17794,Hogar Reunión,UT_DENSIDAD,TRAIN,1004868.763,0,0,0,490000,2,Excellent
257,4,C,Hogar,106.0,12.0,14.0,25.66678,-100.16033,Hogar Reunión,UT_DENSIDAD,TRAIN,1197144.743,0,0,0,490000,2,Excellent
755,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.6718,-100.07631,Barrio Competido,UT_DENSIDAD,TRAIN,968145.1,0,0,0,490000,1,Meeting_Expectations
756,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.63392,-100.12148,Hogar Reunión,UT_DENSIDAD,TRAIN,829651.4795,0,0,0,490000,1,Meeting_Expectations
758,4,C,Base,108.24119327731093,12.171469740634006,8.209523809523809,25.62464,-100.11749,Parada Técnica,UT_GAS_URBANA,TRAIN,876532.0435,0,0,0,480000,1,Meeting_Expectations
76,4,CD,Hogar,109.21,13.0,7.0,25.6064,-100.16801,Hogar Reunión,UT_DENSIDAD,TRAIN,821313.87,0,0,0,490000,1,Meeting_Expectations
62,4,CD,Base,85.25,12.0,9.0,25.64195,-100.11259,Hogar Reunión,UT_DENSIDAD,TRAIN,800090.3645,0,0,0,480000,1,Meeting_Expectations
762,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.6793,-100.09175,Hogar Reunión,UT_DENSIDAD,TRAIN,949082.33,0,0,0,490000,1,Meeting_Expectations
256,4,C,Hogar,95.0,10.0,7.4,25.65545,-100.12373,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,743250.5715,0,0,0,490000,1,Meeting_Expectations
78,4,CD,Hogar,115.44,13.0,9.0,25.68897,-100.11577,Hogar Reunión,UT_DENSIDAD,TRAIN,855952.2804761905,0,0,0,490000,1,Meeting_Expectations
85,4,C,Receso,116.98,14.0,10.0,25.64717,-100.09112,Oficinistas,UT_DENSIDAD,TRAIN,686622.248,0,0,0,516000,0,Below_Expectations
776,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.61936,-100.12416,Oficinistas,UT_DENSIDAD,TRAIN,988001.14,0,0,0,490000,2,Excellent
86,4,C,Hogar,116.12,12.0,9.0,25.68957,-100.11101,Hogar Reunión,UT_DENSIDAD,TRAIN,1588720.4775,0,0,0,490000,3,Outstanding
89,4,B,Hogar,115.77,12.0,9.0,25.64365,-100.08587,Hogar Reunión,UT_DENSIDAD,TRAIN,798400.9455,0,0,0,490000,1,Meeting_Expectations
778,4,C,Base,108.24119327731093,12.171469740634006,8.209523809523809,25.64885,-100.08403,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN,1075680.5565,0,0,0,480000,2,Excellent
781,4,C,Hogar,89.47,13.0,7.6,25.6386,-100.1923,Hogar Reunión,UT_DENSIDAD,TRAIN,597888.8336842105,0,1,0,490000,0,Below_Expectations
96,4,C,Base,92.45,11.0,10.0,25.64882,-100.11601,Hogar Reunión,UT_DENSIDAD,TRAIN,1450080.5595,0,0,0,480000,3,Outstanding
782,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.6037,-100.1814,Barrio Competido,UT_DENSIDAD,TRAIN,586493.363,0,0,0,490000,0,Below_Expectations
787,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.61143,-100.14326,Barrio Competido,UT_DENSIDAD,TRAIN,681493.6914285714,0,0,0,490000,0,Below_Expectations
476,4,C,Base,97.14,13.0,17.0,25.65174,-100.16009,Hogar Reunión,UT_GAS_URBANA,TRAIN,909204.018,0,0,0,480000,1,Meeting_Expectations
573,4,C,Hogar,116.556,13.0,8.2,25.61552,-100.15421,Hogar Reunión,UT_DENSIDAD,TRAIN,724722.6180952381,0,0,0,490000,0,Below_Expectations
491,4,B,Hogar,116.556,13.0,8.2,25.61903,-100.14562,Hogar Reunión,UT_DENSIDAD,TRAIN,1231175.5645,0,0,0,490000,3,Outstanding
576,4,C,Hogar,110.74,12.0,5.0,25.65319,-100.20294,Hogar Reunión,UT_DENSIDAD,TRAIN,768262.912,0,0,0,490000,1,Meeting_Expectations
489,4,B,Hogar,116.556,13.0,8.2,25.63466,-100.15852,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,677974.0457142857,0,0,0,490000,0,Below_Expectations
578,4,C,Hogar,116.556,13.0,8.2,25.60816,-100.16515,Hogar Reunión,UT_DENSIDAD,TRAIN,960634.919,0,0,0,490000,1,Meeting_Expectations
488,4,B,Hogar,116.556,13.0,8.2,25.61455,-100.17592,Hogar Reunión,UT_DENSIDAD,TRAIN,722081.758,0,0,0,490000,0,Below_Expectations
487,4,B,Hogar,116.556,13.0,8.2,25.63661,-100.17872,Hogar Reunión,UT_DENSIDAD,TRAIN,867462.0985714286,0,1,0,490000,1,Meeting_Expectations
354,4,C,Base,101.0,10.0,10.0,25.65599,-100.18227,Oficinistas,UT_GAS_URBANA,TRAIN,1222748.789,0,0,0,480000,3,Outstanding
579,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.66445,-100.1007,Hogar Reunión,UT_DENSIDAD,TRAIN,704318.9685714286,0,0,0,490000,0,Below_Expectations
478,4,C,Hogar,78.49,11.0,8.0,25.63906,-100.18691,Hogar Reunión,UT_DENSIDAD,TRAIN,1188620.2595000002,0,1,0,490000,2,Excellent
477,4,C,Hogar,116.556,13.0,8.2,25.69536,-100.117,Hogar Reunión,UT_DENSIDAD,TRAIN,1110591.904,0,0,0,490000,2,Excellent
569,4,C,Receso,116.556,13.0,8.2,25.62041,-100.10528,Parada Técnica,UT_CARRETERA_GAS,TRAIN,964602.7733333334,0,0,0,516000,1,Meeting_Expectations
325,4,C,Hogar,103.0,10.0,9.0,25.68066,-100.1747,Hogar Reunión,UT_DENSIDAD,TRAIN,1568393.458,0,0,0,490000,3,Outstanding
586,4,C,Base,102.14,12.0,7.6,25.6606,-100.15012,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,640664.7828571429,0,0,0,480000,0,Below_Expectations
323,4,C,Hogar,103.0,11.0,7.0,25.65474,-100.19161,Hogar Reunión,UT_DENSIDAD,TRAIN,1508758.812631579,0,0,0,490000,3,Outstanding
357,4,C,Hogar,99.48,13.0,17.0,25.64439,-100.18586,Hogar Reunión,UT_GAS_URBANA,TRAIN,1043479.1415,0,1,0,490000,2,Excellent
469,4,C,Base,110.53,13.0,12.0,25.67482,-100.19868,Parada Técnica,UT_DENSIDAD,TRAIN,995664.476,0,0,0,480000,2,Excellent
589,4,C,Hogar,107.21,13.0,8.4,25.63988,-100.19627,Hogar Reunión,UT_DENSIDAD,TRAIN,1157609.6757142856,0,1,0,490000,2,Excellent
466,4,C,Hogar,77.01,11.0,5.0,25.65171,-100.19697,Hogar Reunión,UT_DENSIDAD,TRAIN,462016.2715,0,0,0,490000,0,Below_Expectations
463,4,CD,Hogar,117.62,13.0,9.0,25.66278,-100.17165,Hogar Reunión,UT_DENSIDAD,TRAIN,709258.1375,0,0,0,490000,0,Below_Expectations
592,4,C,Hogar,104.63,13.0,8.6,25.64027,-100.20374,Hogar Reunión,UT_DENSIDAD,TRAIN,741405.2576190477,0,0,0,490000,1,Meeting_Expectations
454,4,C,Hogar,133.34,13.0,7.0,25.68396,-100.17319,Hogar Reunión,UT_DENSIDAD,TRAIN,815350.4655,0,0,0,490000,1,Meeting_Expectations
313,4,C,Hogar,101.0,13.0,9.0,25.66092,-100.1955,Hogar Reunión,UT_DENSIDAD,TRAIN,735992.9157142857,0,0,0,490000,1,Meeting_Expectations
342,4,C,Hogar,90.0,10.0,7.0,25.65693,-100.17219,Hogar Reunión,UT_DENSIDAD,TRAIN,1197029.8816666668,0,0,0,490000,2,Excellent
343,4,C,Hogar,113.0,11.0,11.0,25.6585,-100.1898,Hogar Reunión,UT_DENSIDAD,TRAIN,1235637.1845,0,0,0,490000,3,Outstanding
542,4,B,Hogar,116.556,13.0,8.2,25.6263,-100.09652,Hogar Reunión,UT_DENSIDAD,TRAIN,1013500.203,0,1,0,490000,2,Excellent
543,4,B,Hogar,116.556,13.0,8.2,25.65013,-100.07336,Hogar Reunión,UT_DENSIDAD,TRAIN,1221746.190526316,0,0,0,490000,2,Excellent
544,4,B,Hogar,116.556,13.0,8.2,25.64653,-100.06443,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,665033.5065,0,0,0,490000,0,Below_Expectations
532,4,B,Hogar,116.556,13.0,8.2,25.68988,-100.10206,Barrio Competido,UT_DENSIDAD,TRAIN,615947.537,0,0,0,490000,0,Below_Expectations
531,4,C,Hogar,119.0,13.0,11.0,25.66834,-100.20095,Hogar Reunión,UT_DENSIDAD,TRAIN,819385.8995,0,0,0,490000,1,Meeting_Expectations
546,4,B,Hogar,116.556,13.0,8.2,25.62223,-100.09129,Hogar Reunión,UT_DENSIDAD,TRAIN,975179.937368421,0,0,0,490000,1,Meeting_Expectations
547,4,B,Base,116.556,13.0,8.2,25.66161,-100.14385,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,441207.55650000006,0,0,0,480000,0,Below_Expectations
529,4,B,Hogar,116.556,13.0,8.2,25.64248,-100.1225,Hogar Reunión,UT_DENSIDAD,TRAIN,625070.8175,0,0,0,490000,0,Below_Expectations
527,4,B,Hogar,116.556,13.0,8.2,25.64268,-100.10129,Hogar Reunión,UT_DENSIDAD,TRAIN,911627.533,0,0,0,490000,1,Meeting_Expectations
524,4,B,Hogar,116.556,13.0,8.2,25.64402,-100.05898,Hogar Reunión,UT_DENSIDAD,TRAIN,1340058.226,0,0,0,490000,3,Outstanding
551,4,C,Hogar,116.556,13.0,8.2,25.66131,-100.10421,Hogar Reunión,UT_DENSIDAD,TRAIN,1255593.941,0,0,0,490000,3,Outstanding
301,4,C,Hogar,120.0,10.0,10.0,25.64824,-100.1831,Hogar Reunión,UT_DENSIDAD,TRAIN,1347179.7155,0,0,0,490000,3,Outstanding
552,4,C,Hogar,116.556,13.0,8.2,25.62981,-100.09465,Hogar Reunión,UT_DENSIDAD,TRAIN,645180.1104761905,0,1,0,490000,0,Below_Expectations
344,4,C,Hogar,113.11,10.0,12.0,25.65219,-100.20159,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,966534.414,0,0,0,490000,1,Meeting_Expectations
517,4,B,Hogar,116.556,13.0,8.2,25.68302,-100.0874,Hogar Reunión,UT_DENSIDAD,TRAIN,797384.388,0,0,0,490000,1,Meeting_Expectations
515,4,B,Hogar,116.556,13.0,8.2,25.63215,-100.09914,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1034493.0025,0,1,0,490000,2,Excellent
558,4,C,Hogar,108.4,13.0,6.0,25.66055,-100.15006,Hogar Reunión,UT_DENSIDAD,TRAIN,677419.967,0,0,0,490000,0,Below_Expectations
561,4,C,Hogar,117.26,13.0,11.0,25.66779,-100.1394,Hogar Reunión,UT_DENSIDAD,TRAIN,905695.2145,0,0,0,490000,1,Meeting_Expectations
508,4,B,Hogar,116.556,13.0,8.2,25.61912,-100.12962,Hogar Reunión,UT_DENSIDAD,TRAIN,1569010.5882352942,0,0,0,490000,3,Outstanding
335,4,C,Hogar,119.72,13.0,8.2,25.68401,-100.17951,Hogar Reunión,UT_DENSIDAD,TRAIN,1174821.563,0,0,0,490000,2,Excellent
565,4,C,Hogar,116.556,13.0,8.2,25.66704,-100.10666,Hogar Reunión,UT_DENSIDAD,TRAIN,834521.8752380952,0,0,0,490000,1,Meeting_Expectations
347,4,CD,Hogar,118.0,10.0,8.0,25.62776,-100.15437,Hogar Reunión,UT_DENSIDAD,TRAIN,781609.9935294118,0,0,0,490000,1,Meeting_Expectations
505,4,B,Base,116.556,13.0,8.2,25.61653,-100.14059,Hogar Reunión,UT_DENSIDAD,TRAIN,868032.206,0,0,0,480000,1,Meeting_Expectations
566,4,C,Hogar,116.556,13.0,8.2,25.61549,-100.16955,Hogar Reunión,UT_DENSIDAD,TRAIN,564465.49,0,0,0,490000,0,Below_Expectations
499,4,B,Hogar,116.556,13.0,8.2,25.61784,-100.17803,Hogar Reunión,UT_DENSIDAD,TRAIN,729647.177,0,0,0,490000,0,Below_Expectations
378,4,C,Hogar,101.61,13.0,10.0,25.63521,-100.19571,Hogar Reunión,UT_DENSIDAD,TRAIN,1420849.4445,0,1,0,490000,3,Outstanding
613,4,C,Hogar,116.556,13.0,8.2,25.66542,-100.12747,Hogar Reunión,UT_DENSIDAD,TRAIN,1081451.999,0,0,0,490000,2,Excellent
377,4,C,Base,101.92,12.0,10.0,25.67398,-100.19056,Oficinistas,UT_GAS_URBANA,TRAIN,986100.16,0,0,0,480000,2,Excellent
624,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.63117,-100.10429,Hogar Reunión,UT_DENSIDAD,TRAIN,1110024.7636842106,0,0,0,490000,2,Excellent
609,4,C,Hogar,112.76,13.0,7.0,25.6568,-100.20271,Hogar Reunión,UT_DENSIDAD,TRAIN,1049256.2355,0,0,0,490000,2,Excellent
625,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.62271,-100.12389,Barrio Competido,UT_DENSIDAD,TRAIN,1047004.327,0,0,0,490000,2,Excellent
437,4,D,Hogar,132.58,13.0,10.0,25.6505,-100.19497,Hogar Reunión,UT_DENSIDAD,TRAIN,1675017.0855,0,0,0,490000,3,Outstanding
607,4,C,Base,113.87,13.0,8.2,25.65072,-100.17396,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,470394.7735,0,0,0,480000,0,Below_Expectations
405,4,C,Base,114.35,13.0,11.0,25.67513,-100.19265,Oficinistas,UT_GAS_URBANA,TRAIN,752201.861,0,0,0,480000,1,Meeting_Expectations
606,4,C,Hogar,116.556,13.0,8.2,25.66378,-100.12145,Hogar Reunión,UT_DENSIDAD,TRAIN,688089.0022222222,0,0,0,490000,0,Below_Expectations
614,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.69467,-100.10876,Hogar Reunión,UT_DENSIDAD,TRAIN,665909.7655,0,0,0,490000,0,Below_Expectations
628,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.62308,-100.11947,Hogar Reunión,UT_DENSIDAD,TRAIN,728385.0730000001,0,0,0,490000,0,Below_Expectations
602,4,C,Hogar,119.59,12.0,8.8,25.64834,-100.20994,Hogar Reunión,UT_DENSIDAD,TRAIN,1364513.3484999998,0,0,0,490000,3,Outstanding
632,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.67265,-100.10799,Hogar Reunión,UT_DENSIDAD,TRAIN,618001.1209523809,0,0,0,490000,0,Below_Expectations
601,4,C,Hogar,115.58,13.0,10.0,25.6537,-100.15693,Hogar Reunión,UT_DENSIDAD,TRAIN,780919.917,0,0,0,490000,1,Meeting_Expectations
379,4,C,Hogar,84.9,12.0,8.0,25.66388,-100.20391,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,940325.21,0,0,0,490000,1,Meeting_Expectations
637,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.66896,-100.1318,Hogar Reunión,UT_DENSIDAD,TRAIN,600594.772631579,0,0,0,490000,0,Below_Expectations
619,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.69338,-100.11017,Hogar Reunión,UT_DENSIDAD,TRAIN,675934.105,0,0,0,490000,0,Below_Expectations
421,4,C,Hogar,124.98,13.0,11.0,25.65846,-100.16494,Hogar Reunión,UT_DENSIDAD,TRAIN,1606442.8411111112,0,0,0,490000,3,Outstanding
305,4,B,Base,84.0,10.0,9.0,25.6634,-100.1497,Clásico,UT_DENSIDAD,TRAIN,1039977.1675,0,0,0,480000,2,Excellent
312,4,C,Hogar,128.0,13.0,11.0,25.64689,-100.17775,Hogar Reunión,UT_DENSIDAD,TRAIN,1664375.3535,0,0,0,490000,3,Outstanding
617,4,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.65422,-100.07998,Barrio Competido,UT_DENSIDAD,TRAIN,1151921.5645,0,0,0,490000,2,Excellent
397,4,C,Hogar,107.52,11.0,6.0,25.6812,-100.17201,Hogar Reunión,UT_DENSIDAD,TRAIN,682292.3935294118,0,0,0,490000,0,Below_Expectations
416,4,C,Hogar,101.73,12.0,8.0,25.65194,-100.18565,Hogar Reunión,UT_DENSIDAD,TRAIN,1471908.0645,0,0,0,490000,3,Outstanding
381,5,C,Base,107.18,12.0,6.0,25.78953,-100.19482,Parada Técnica,UT_GAS_URBANA,TRAIN,823509.121,0,0,0,480000,1,Meeting_Expectations
513,5,C,Hogar,106.69,13.0,8.0,25.80144,-100.21888,Hogar Reunión,UT_DENSIDAD,TRAIN,1140085.9189473684,0,0,0,490000,2,Excellent
512,5,B,Hogar,98.66,13.0,7.0,25.75565,-100.10629,Hogar Reunión,UT_DENSIDAD,TRAIN,1360381.7684210527,0,0,0,490000,3,Outstanding
382,5,C,Hogar,107.27,13.0,7.0,25.70592,-100.1009,Barrio Competido,UT_DENSIDAD,TRAIN,635290.761,0,0,0,490000,0,Below_Expectations
415,5,C,Hogar,99.9,13.0,10.0,25.74753,-100.15064,Hogar Reunión,UT_DENSIDAD,TRAIN,996245.3255,0,0,0,490000,2,Excellent
203,5,CD,Base,109.41,12.0,11.0,25.74875,-100.22658,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,872937.248,0,0,0,480000,1,Meeting_Expectations
384,5,C,Hogar,116.15,13.0,7.0,25.70345,-100.09608,Hogar Reunión,UT_DENSIDAD,TRAIN,1271794.0157894737,0,0,0,490000,3,Outstanding
871,5,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.79852,-100.22754,Hogar Reunión,UT_DENSIDAD,TRAIN,529599.108,0,0,0,490000,0,Below_Expectations
383,5,C,Hogar,107.4,13.0,9.0,25.70929,-100.10361,Parada Técnica,UT_DENSIDAD,TRAIN,1114432.863125,0,0,0,490000,2,Excellent
872,5,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.76884,-100.15083,Hogar Reunión,UT_DENSIDAD,TRAIN,322434.67,0,0,0,490000,0,Below_Expectations
418,5,CD,Hogar,119.18,12.0,9.0,25.75359,-100.15279,Hogar Reunión,UT_DENSIDAD,TRAIN,1242960.9959999998,0,0,0,490000,3,Outstanding
202,5,C,Base,80.28,10.0,5.0,25.82094,-100.22097,Hogar Reunión,UT_DENSIDAD,TRAIN,1010063.9555,0,0,0,480000,2,Excellent
412,5,C,Hogar,115.2,12.0,9.0,25.80539,-100.21943,Hogar Reunión,UT_DENSIDAD,TRAIN,1379811.024736842,0,0,0,490000,3,Outstanding
393,5,C,Hogar,112.3,12.0,8.0,25.82126,-100.10702,Hogar Reunión,UT_DENSIDAD,TRAIN,1175389.1225,0,0,0,490000,2,Excellent
235,5,C,Base,126.41,12.0,9.0,25.78424,-100.26629,Hogar Reunión,UT_DENSIDAD,TRAIN,815695.331,0,4,0,480000,1,Meeting_Expectations
394,5,C,Hogar,111.77,13.0,9.0,25.81771,-100.1078,Hogar Reunión,UT_DENSIDAD,TRAIN,1101843.5888235294,0,0,0,490000,2,Excellent
535,5,C,Base,114.38,13.0,9.0,25.78523,-100.19049,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,423027.0552631579,0,0,0,480000,0,Below_Expectations
534,5,C,Hogar,115.02,13.0,7.6,25.80848,-100.2275,Hogar Reunión,UT_DENSIDAD,TRAIN,1250533.415,0,0,0,490000,3,Outstanding
533,5,C,Hogar,117.29,13.0,6.0,25.76443,-100.26214,Hogar Reunión,UT_DENSIDAD,TRAIN,654745.780952381,0,0,0,490000,0,Below_Expectations
398,5,C,Hogar,95.97,13.0,8.0,25.76204,-100.13888,Hogar Reunión,UT_DENSIDAD,TRAIN,1541329.262222222,0,0,0,490000,3,Outstanding
821,5,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.78159,-100.24528,Hogar Reunión,UT_DENSIDAD,TRAIN,641203.5975,0,0,0,490000,0,Below_Expectations
399,5,D,Hogar,108.42,13.0,9.0,25.8141,-100.25587,Hogar Reunión,UT_DENSIDAD,TRAIN,863894.2595,0,2,0,490000,1,Meeting_Expectations
385,5,CD,Hogar,112.95,13.0,9.0,25.71077,-100.09625,Barrio Competido,UT_DENSIDAD,TRAIN,1315698.074,0,0,0,490000,3,Outstanding
388,5,C,Hogar,111.77,13.0,9.0,25.82395,-100.12135,Hogar Reunión,UT_DENSIDAD,TRAIN,797666.54,0,0,0,490000,1,Meeting_Expectations
403,5,C,Hogar,109.73,13.0,9.0,25.8132,-100.10732,Parada Técnica,UT_DENSIDAD,TRAIN,1324721.487,0,0,0,490000,3,Outstanding
831,5,B,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.80079,-100.19156,Hogar Reunión,UT_DENSIDAD,TRAIN,510151.92875,0,0,0,490000,0,Below_Expectations
833,5,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.8173,-100.234,Hogar Reunión,UT_DENSIDAD,TRAIN,493519.87142857147,0,0,0,490000,0,Below_Expectations
836,5,C,Hogar,108.24119327731093,12.171469740634006,8.209523809523809,25.796,-100.2677,Hogar Reunión,UT_DENSIDAD,TRAIN,770633.5392857144,0,4,0,490000,1,Meeting_Expectations
387,5,C,Hogar,118.08,12.0,4.0,25.75882,-100.17007,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN,1199259.3505000002,0,0,0,490000,2,Excellent
217,5,CD,Hogar,115.81,10.0,14.0,25.79035,-100.26302,Hogar Reunión,UT_DENSIDAD,TRAIN,1223740.9775,0,1,0,490000,2,Excellent
